,species,dband,location,hab,abundance,m,COEF,abu.corr,species.fb,lwa_m,lwa_sd,lwb_m,lwb_sd,maxTL,maxDepth,length,biomass
162,Bollmannia boqueronensis,100,Bonaire,deep,2,m,1.379236425,2.75847285,Bollmannia boqueronensis,0.00603,0.003755102,3.09,0.091836735,10,73,7.5,8.412504893
163,Bollmannia boqueronensis,110,Bonaire,deep,2,m,1.161185714,2.322371428,Bollmannia boqueronensis,0.00603,0.003755102,3.09,0.091836735,10,73,7.5,7.082527929
164,Bollmannia eigenmanni,80,Bonaire,deep,1,m,1.181725224,1.181725224,Bollmannia eigenmanni,0.00851,0.009137755,3.06,0.12755102,14,170,10.5,13.40557112
165,Brotula barbata,220,St. Eustatius,deep,1,m,5.980952381,5.980952381,Brotula barbata,0.00372,0.002040816,3.15,0.096938776,94,650,70.5,14760.76966
166,Bullisichthys caribbaeus,80,Bonaire,deep,2,m,1.181725224,2.363450448,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,2.189444653
167,Bullisichthys caribbaeus,80,Curacao,deep,30,m,1.181725224,35.45175672,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,32.84166979
168,Bullisichthys caribbaeus,80,St. Eustatius,deep,301,m,3.768327681,1134.266632,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,1050.757808
169,Bullisichthys caribbaeus,90,Curacao,deep,33,m,1.187769118,39.19638089,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,36.31060115
170,Bullisichthys caribbaeus,100,Curacao,deep,59,m,1.379236425,81.37494908,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,75.38383015
171,Bullisichthys caribbaeus,100,St. Eustatius,deep,40,m,1.546301253,61.85205012,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,57.29827783
172,Bullisichthys caribbaeus,110,Curacao,deep,106,m,1.161185714,123.0856857,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,114.023671
173,Bullisichthys caribbaeus,110,St. Eustatius,deep,524,m,1.300675371,681.5538944,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,631.3754245
174,Bullisichthys caribbaeus,120,Curacao,deep,4,m,1.127104229,4.508416916,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,4.176490909
175,Bullisichthys caribbaeus,120,Roatan,shallow,20,m,2.170731707,43.41463414,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,40.21829129
176,Bullisichthys caribbaeus,120,St. Eustatius,deep,239,m,3.838426787,917.3840021,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,849.8428642
177,Bullisichthys caribbaeus,130,Curacao,deep,30,m,1.303308391,39.09925173,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,36.22062299
178,Bullisichthys caribbaeus,130,Roatan,shallow,10,m,2.542857143,25.42857143,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,23.55642776
179,Bullisichthys caribbaeus,130,St. Eustatius,deep,21,m,3.42437174,71.91180654,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,66.61739849
180,Bullisichthys caribbaeus,140,Roatan,shallow,1,m,1.893617021,1.893617021,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,1.754202067
181,Bullisichthys caribbaeus,150,St. Eustatius,deep,1,m,3.366899767,3.366899767,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,3.119016393
182,Bullisichthys caribbaeus,160,St. Eustatius,deep,21,m,4.342754059,91.19783524,Bullisichthys caribbaeus,0.01096,0.011852041,2.95,0.132653061,6,150,4.5,84.4835198
183,Calamus calamus,10,Roatan,shallow,1,m,2.225,2.225,Calamus calamus,0.02399,0.008607143,2.94,0.076530612,56,75,42,3160.189873
184,Cantherhines sp.,20,Roatan,shallow,2,m,1.934782609,3.869565218,Cantherhines pullus,0.02239,0.008209184,2.87,0.076530612,20,50,15,205.6355409
185,Canthidermis sufflamen,10,Roatan,shallow,1,m,2.225,2.225,Canthidermis sufflamen,0.02455,0.007408163,2.91,0.066326531,65,60,48.75,4460.542237
186,Canthidermis sufflamen,20,Roatan,shallow,2,m,1.934782609,3.869565218,Canthidermis sufflamen,0.02455,0.007408163,2.91,0.066326531,65,60,48.75,7757.464761
187,Canthidermis sufflamen,30,Roatan,shallow,1,m,1.034883721,1.034883721,Canthidermis sufflamen,0.02455,0.007408163,2.91,0.066326531,65,60,48.75,2074.670808
188,Canthidermis sufflamen,40,St. Eustatius,deep,3,m,10.87650602,32.62951806,Canthidermis sufflamen,0.02455,0.007408163,2.91,0.066326531,65,60,48.75,65413.63752
189,Canthidermis sufflamen,50,St. Eustatius,deep,1,m,15.20421053,15.20421053,Canthidermis sufflamen,0.02455,0.007408163,2.91,0.066326531,65,60,48.75,30480.45989
190,Canthidermis sufflamen,90,St. Eustatius,deep,1,m,1,1,Canthidermis sufflamen,0.02455,0.007408163,2.91,0.066326531,65,60,48.75,2004.738084
191,Canthigaster jamestyleri,20,Roatan,shallow,4,m,1.934782609,7.739130436,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,50.91030257
192,Canthigaster jamestyleri,40,Roatan,shallow,1,m,1.1125,1.1125,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,7.318355993
193,Canthigaster jamestyleri,60,Roatan,shallow,1,m,1.893617021,1.893617021,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,12.45677616
194,Canthigaster jamestyleri,70,Curacao,deep,64,m,2.085070543,133.4445148,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,877.8377207
195,Canthigaster jamestyleri,70,Roatan,shallow,1,m,2.656716418,2.656716418,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,17.47667103
196,Canthigaster jamestyleri,80,Curacao,deep,2,m,1.181725224,2.363450448,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,15.54748022
197,Canthigaster jamestyleri,80,Roatan,shallow,2,m,2.472222222,4.944444444,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,32.52602663
198,Canthigaster jamestyleri,90,Curacao,deep,23,m,1.187769118,27.31868971,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,179.7104688
199,Canthigaster jamestyleri,90,Roatan,shallow,5,m,2.966666667,14.83333334,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,97.57807992
200,Canthigaster jamestyleri,100,Roatan,shallow,1,m,1.483333333,1.483333333,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,9.757807988
201,Canthigaster jamestyleri,110,Curacao,deep,12,m,1.161185714,13.93422857,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,91.66350126
202,Canthigaster jamestyleri,110,Roatan,shallow,2,m,1.934782609,3.869565218,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,25.45515128
203,Canthigaster jamestyleri,120,Curacao,deep,8,m,1.127104229,9.016833832,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,59.31541565
204,Canthigaster jamestyleri,120,Roatan,shallow,3,m,2.170731707,6.512195121,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,42.83915703
205,Canthigaster jamestyleri,130,Curacao,deep,2,m,1.303308391,2.606616782,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,17.14710072
206,Canthigaster jamestyleri,130,Roatan,shallow,6,m,2.542857143,15.25714286,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,100.3660251
207,Canthigaster jamestyleri,140,Curacao,deep,5,m,1.365335946,6.82667973,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,44.90793035
208,Canthigaster jamestyleri,140,Roatan,shallow,13,m,1.893617021,24.61702127,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,161.93809
209,Canthigaster jamestyleri,150,Bonaire,deep,1,m,1.188927353,1.188927353,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,7.82111786
210,Canthigaster jamestyleri,170,Roatan,shallow,1,m,1.022988506,1.022988506,Canthigaster jamestyleri,0.02818,0.019673469,2.94,0.107142857,8.52,100,6.39,6.729522754
211,Canthigaster rostrata,10,Roatan,shallow,444,m,2.225,987.9,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,17787.99309
212,Canthigaster rostrata,20,Roatan,shallow,507,m,1.934782609,980.9347828,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,17662.57833
213,Canthigaster rostrata,30,Roatan,shallow,661,m,1.034883721,684.0581396,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,12317.05786
214,Canthigaster rostrata,40,Roatan,shallow,182,m,1.1125,202.475,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,3645.737322
215,Canthigaster rostrata,50,Bonaire,deep,1,m,0.999995899,0.999995899,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,18.0057902
216,Canthigaster rostrata,50,Roatan,shallow,80,m,1.390625,111.25,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,2003.152374
217,Canthigaster rostrata,50,St. Eustatius,deep,1,m,15.20421053,15.20421053,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,273.7649476
218,Canthigaster rostrata,60,Roatan,shallow,114,m,1.893617021,215.8723404,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,3886.968011
219,Canthigaster rostrata,70,Bonaire,deep,1,m,2.085070543,2.085070543,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,37.54349671
220,Canthigaster rostrata,70,Roatan,shallow,198,m,2.656716418,526.0298508,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,9471.621974
221,Canthigaster rostrata,70,St. Eustatius,deep,2,m,5.971062422,11.94212484,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,215.0282763
222,Canthigaster rostrata,80,Bonaire,deep,2,m,1.181725224,2.363450448,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,42.55596743
223,Canthigaster rostrata,80,Roatan,shallow,107,m,2.472222222,264.5277778,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,4763.051201
224,Canthigaster rostrata,80,St. Eustatius,deep,1,m,3.768327681,3.768327681,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,67.85199588
225,Canthigaster rostrata,90,Bonaire,deep,2,m,1.187769118,2.375538236,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,42.7736185
226,Canthigaster rostrata,90,Roatan,shallow,381,m,2.966666667,1130.3,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,20352.02813
227,Canthigaster rostrata,90,St. Eustatius,deep,1,m,1,1,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,18.00586404
228,Canthigaster rostrata,100,Bonaire,deep,1,m,1.379236425,1.379236425,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,24.83434355
229,Canthigaster rostrata,100,Roatan,shallow,27,m,1.483333333,40.04999999,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,721.1348547
230,Canthigaster rostrata,100,St. Eustatius,deep,1,m,1.546301253,1.546301253,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,27.84249013
231,Canthigaster rostrata,110,Roatan,shallow,44,m,1.934782609,85.1304348,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,1532.847035
232,Canthigaster rostrata,120,Roatan,shallow,28,m,2.170731707,60.7804878,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,1094.4052
233,Canthigaster rostrata,130,Roatan,shallow,21,m,2.542857143,53.4,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,961.5131398
234,Canthigaster rostrata,140,Roatan,shallow,16,m,1.893617021,30.29787234,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,545.53937
235,Canthigaster rostrata,150,Roatan,shallow,4,m,2.022727273,8.090909092,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,145.6838091
236,Canthigaster rostrata,210,St. Eustatius,deep,1,m,2.498961938,2.498961938,Canthigaster rostrata,0.02818,0.019673469,2.94,0.107142857,12,40,9,44.9959689
237,Carangoides bartholomaei,90,Bonaire,deep,10,m,1.187769118,11.87769118,Carangoides bartholomaei,0.02138,0.006535714,2.93,0.066326531,100,50,75,79189.79743
238,Carangoides ruber,10,Roatan,shallow,25,m,2.225,55.625,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,66194.55598
239,Carangoides ruber,20,Roatan,shallow,12,m,1.934782609,23.21739131,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,27629.03207
240,Carangoides ruber,30,Roatan,shallow,3,m,1.034883721,3.104651163,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,3694.579869
241,Carangoides ruber,40,Roatan,shallow,7,m,1.1125,7.7875,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,9267.237838
242,Carangoides ruber,40,St. Eustatius,deep,1,m,10.87650602,10.87650602,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,12943.19976
243,Carangoides ruber,50,Bonaire,deep,1,m,0.999995899,0.999995899,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,1190.009609
244,Carangoides ruber,60,Roatan,shallow,1,m,1.893617021,1.893617021,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,2253.431693
245,Carangoides ruber,70,Bonaire,deep,1,m,2.085070543,2.085070543,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,2481.264158
246,Carangoides ruber,70,Roatan,shallow,1,m,2.656716418,2.656716418,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,3161.531032
247,Carangoides ruber,80,Roatan,shallow,1,m,2.472222222,2.472222222,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,2941.980266
248,Carangoides ruber,150,St. Eustatius,deep,1,m,3.366899767,3.366899767,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,4006.659508
249,Carangoides ruber,180,Roatan,shallow,4,m,2.870967742,11.48387097,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,13665.97285
250,Carangoides ruber,200,Roatan,shallow,1,m,1.369230769,1.369230769,Caranx ruber,0.0166,0.001892857,2.95,0.015306122,59,35,44.25,1629.404455
251,Caranx latus,20,Roatan,shallow,1,m,1.934782609,1.934782609,Caranx latus,0.0195,0.006030612,2.91,0.066326531,101,140,75.75,11108.87962
252,Caranx latus,150,Bonaire,deep,1,m,1.188927353,1.188927353,Caranx latus,0.0195,0.006030612,2.91,0.066326531,101,140,75.75,6826.426276
253,Caranx lugubris,40,Roatan,shallow,1,m,1.1125,1.1125,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,6295.49533
254,Caranx lugubris,90,Roatan,shallow,3,m,2.966666667,8.900000001,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,50363.96265
255,Caranx lugubris,100,Roatan,shallow,1,m,1.483333333,1.483333333,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,8393.993772
256,Caranx lugubris,110,Roatan,shallow,4,m,1.934782609,7.739130436,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,43794.75013
257,Caranx lugubris,110,St. Eustatius,deep,1,m,1.300675371,1.300675371,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,7360.355707
258,Caranx lugubris,120,Roatan,shallow,2,m,2.170731707,4.341463414,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,24567.78665
259,Caranx lugubris,140,Roatan,shallow,1,m,1.893617021,1.893617021,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,10715.73673
260,Caranx lugubris,170,Roatan,shallow,1,m,1.022988506,1.022988506,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,5788.961225
261,Caranx lugubris,180,Roatan,shallow,2,m,2.870967742,5.741935484,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,32492.87913
262,Caranx lugubris,190,Roatan,shallow,1,m,1.934782609,1.934782609,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,10948.68753
263,Caranx lugubris,200,Roatan,shallow,1,m,1.369230769,1.369230769,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,7748.301944
264,Caranx lugubris,230,Roatan,shallow,3,m,1.589285714,4.767857142,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,26980.69427
265,Caranx lugubris,240,Roatan,shallow,1,m,1.711538462,1.711538462,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,9685.377434
266,Caranx lugubris,250,Roatan,shallow,1,m,1.034883721,1.034883721,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,5856.274726
267,Caranx lugubris,290,Roatan,shallow,1,m,1.308823529,1.308823529,Caranx lugubris,0.01738,0.00197449,2.94,0.015306122,100,354,75,7406.465092
268,Caulolatilus dooleyi,90,Bonaire,deep,1,m,1.187769118,1.187769118,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,250.2157955
269,Caulolatilus dooleyi,120,Bonaire,deep,1,m,1.127104229,1.127104229,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,237.4361119
270,Caulolatilus dooleyi,130,Bonaire,deep,1,m,1.303308391,1.303308391,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,274.5553331
271,Caulolatilus dooleyi,160,Bonaire,deep,1,m,1.212877394,1.212877394,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,255.5051124
272,Caulolatilus dooleyi,170,Bonaire,deep,4,m,1.172632844,4.690531376,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,988.108734
273,Caulolatilus dooleyi,180,Bonaire,deep,1,m,1.724533239,1.724533239,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,363.2906848
274,Caulolatilus dooleyi,190,Bonaire,deep,3,m,1.643187332,4.929561996,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,1038.462995
275,Caulolatilus dooleyi,200,Bonaire,deep,3,m,1.203301258,3.609903774,Caulolatilus dooleyi,0.00813,0.004505102,3.11,0.096938776,35,256,26.25,760.4634021
276,Caulolatilus plumieri,130,Bonaire,deep,1,m,1.303308391,1.303308391,Malacanthus plumieri,0.00537,0.003464286,3.03,0.107142857,70,153,52.5,1140.523311
277,Caulolatilus plumieri,180,Bonaire,deep,1,m,1.724533239,1.724533239,Malacanthus plumieri,0.00537,0.003464286,3.03,0.107142857,70,153,52.5,1509.136574
278,Centropristis fuscula,40,Curacao,deep,1,m,1.139215137,1.139215137,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,20.55620877
279,Centropristis fuscula,70,Curacao,deep,2,m,2.085070543,4.170141086,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,75.24679753
280,Centropristis fuscula,90,Curacao,deep,1,m,1.187769118,1.187769118,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,21.43232579
281,Centropristis fuscula,110,Curacao,deep,1,m,1.161185714,1.161185714,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,20.95264993
282,Centropristis fuscula,120,Curacao,deep,3,m,1.127104229,3.381312687,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,61.01303191
283,Centropristis fuscula,150,St. Eustatius,deep,1,m,3.366899767,3.366899767,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,60.75296252
284,Centropristis fuscula,190,Curacao,deep,2,m,1.643187332,3.286374664,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,59.29995265
285,Centropristis fuscula,230,Curacao,deep,2,m,1.644295347,3.288590694,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,59.33993911
286,Centropristis fuscula,240,Curacao,deep,1,m,2.350351807,2.350351807,Centropristis fuscula,0.01096,0.006132653,3.06,0.086734694,15,NA,11.25,42.41018299
287,Centropyge argi,40,Bonaire,deep,1,m,1.139215137,1.139215137,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,6.723954247
288,Centropyge argi,40,St. Eustatius,deep,2,m,10.87650602,21.75301204,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,128.3921298
289,Centropyge argi,50,Roatan,shallow,1,m,1.390625,1.390625,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,8.207842901
290,Centropyge argi,60,Bonaire,deep,2,m,2.016114097,4.032228194,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,23.79929568
291,Centropyge argi,60,Curacao,deep,30,m,2.016114097,60.48342291,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,356.9894352
292,Centropyge argi,60,St. Eustatius,deep,7,m,6.826086957,47.7826087,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,282.0258126
293,Centropyge argi,70,Bonaire,deep,18,m,2.085070543,37.53126977,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,221.5196521
294,Centropyge argi,70,Curacao,deep,8,m,2.085070543,16.68056434,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,98.45317871
295,Centropyge argi,70,Roatan,shallow,1,m,2.656716418,2.656716418,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,15.6806551
296,Centropyge argi,70,St. Eustatius,deep,20,m,5.971062422,119.4212484,Centropyge argi,0.03388,0.019117347,2.88,0.091836735,8,80,6,704.8563389
